"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","72","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","102","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","159","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","756","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","33","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","40","1","0.000000","0","0"
"/Game/Models/bed_2/blanket.blanket","0","0","18","1","0.000000","0","0"
"/Game/Models/Bedroom/bedroom/materials/door.door","0","0","30","1","0.000000","0","0"
"/Game/Models/Bedroom/bedroom/materials/doorframe.doorframe","0","0","30","1","0.000000","0","0"
"/Game/Models/bottle/bottle/bottle_body.bottle_body","0","0","6","1","0.000000","0","0"
"/Game/Models/bottle/bottle/bottle_cap.bottle_cap","0","0","18","1","0.000000","0","0"
"/Game/Models/bottle/bottle/label.label","0","0","18","1","0.000000","0","0"
"/Game/Models/calender/texture/pin.pin","0","0","18","1","0.000000","0","0"
"/Game/Models/can/can.can","0","0","18","1","0.000000","0","0"
"/Game/Models/drawers/texture/handles.handles","0","0","18","1","0.000000","0","0"
"/Game/Models/lamp/texture/lampBody.lampBody","0","0","18","1","0.000000","0","0"
"/Game/Models/lamp/texture/lampShade.lampShade","0","0","18","1","0.000000","0","0"
"/Game/Models/pencil/pencil-materials/pencil-paint.pencil-paint","0","0","18","1","0.000000","0","0"
"/Game/Models/pencil/pencil-materials/pencil-shaved.pencil-shaved","0","0","18","1","0.000000","0","0"
"/Game/Models/plant/leaves.leaves","0","0","18","1","0.000000","0","0"
"/Game/Models/plant/stem.stem","0","0","18","1","0.000000","0","0"
"/Game/Models/plushies/texture/sealBase.sealBase","0","0","18","1","0.000000","0","0"
"/Game/Models/poster/texture/poster-ctc2.poster-ctc2","0","0","18","1","0.000000","0","0"
"/Game/Models/poster/texture/poster_hang_in_there.poster_hang_in_there","0","0","18","1","0.000000","0","0"
"/Game/Models/poster/texture/posterduck.posterduck","0","0","18","1","0.000000","0","0"
"/Game/Models/poster/texture/posterearth.posterearth","0","0","18","1","0.000000","0","0"
"/Game/Models/poster/texture/posterflower.posterflower","0","0","18","1","0.000000","0","0"
"/Game/Models/poster/texture/posterKAGE.posterKAGE","0","0","18","1","0.000000","0","0"
"/Game/Models/poster/texture/posterRecycle.posterRecycle","0","0","18","1","0.000000","0","0"
"/Game/Models/poster/texture/posterspace.posterspace","0","0","18","1","0.000000","0","0"
"/Game/Models/reusableWaterBottle/texture/bottle.bottle","0","0","18","1","0.000000","0","0"
"/Game/Models/reusableWaterBottle/texture/lid.lid","0","0","18","1","0.000000","0","0"
"/Game/Models/reusableWaterBottle/texture/rubber.rubber","0","0","18","1","0.000000","0","0"
"/Game/Models/shower/curtain.curtain","0","0","18","1","0.000000","0","0"
"/Game/Models/shower/ring.ring","0","0","18","1","0.000000","0","0"
"/Game/Models/sink/texture/tub.tub","0","0","18","1","0.000000","0","0"
"/Game/Models/toilet/toilet_texture.toilet_texture","0","0","18","1","0.000000","0","0"
"/Game/Models/toilet/toilet_texture-metal.toilet_texture-metal","0","0","18","1","0.000000","0","0"
"/Game/Models/toilet_paper/texture/cardboard.cardboard","0","0","18","1","0.000000","0","0"
"/Game/Models/toilet_paper/texture/metal.metal","0","0","18","1","0.000000","0","0"
"/Game/Models/toilet_paper/texture/paper.paper","0","0","18","1","0.000000","0","0"
"/Game/Models/toilet_paper/texture/plastic.plastic","0","0","18","1","0.000000","0","0"
"/Game/Models/towel/towel.towel","0","0","18","1","0.000000","0","0"
"/Game/Models/towel/towel_pole.towel_pole","0","0","18","1","0.000000","0","0"
"/Game/Models/walls/bathwallmat.bathwallmat","0","0","18","1","0.000000","0","0"
"/Game/Models/window_curtains/window_curtains/curtains.curtains","0","0","18","1","0.000000","0","0"
"/Game/Models/window_curtains/window_curtains/pole.pole","0","0","18","1","0.000000","0","0"
"/Game/Models/character/character/scalp.scalp","0","0","30","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","98","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","30","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","66","1","0.000000","0","0"
"/Game/Models/shower/rod.rod","0","0","18","1","0.000000","0","0"
"/Game/Models/shower/tub.tub","0","0","18","1","0.000000","0","0"
"/Game/Models/paper_trash/paper/paper.paper","0","0","18","1","0.000000","0","0"
"/Game/Models/pencil/pencil-materials/led.led","0","0","18","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","7","1","0.000000","0","0"
"/Game/Models/character/head.head","0","30","2","1","90.205505","0","219"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","36","2","0.000000","0","0"
"/Game/Models/recycle/texture/recycleswing.recycleswing","0","18","5","1","50.131260","0","86"
"/Game/Models/recycle/texture/recycleLid.recycleLid","0","18","4","1","45.286358","0","62"
"/Game/Models/recycle/texture/recycleBody.recycleBody","0","18","5","1","77.042427","0","63"
"/Game/Models/character/jacket.jacket","0","30","1","1","82.101723","0","219"
"/Game/Models/LightSwitchBase/Textures/lightSwitchBase.lightSwitchBase","0","18","2","1","54.537483","0","118"
"/Game/Models/LightSwitchBase/Textures/lightSwitchBase_screw.lightSwitchBase_screw","0","18","5","1","50.527634","0","132"
"/Game/Models/LightSwitch_Switch/Textures/LightSwitch_Switch.LightSwitch_Switch","0","18","6","1","50.493477","0","87"
"/Game/Models/character/character/jacket.jacket","0","30","6","1","88.478653","0","136"
"/Game/Models/character/r_hand.r_hand","0","30","7","1","77.476067","0","165"
"/Game/Models/character/character/hand.hand","0","30","6","1","91.879242","0","192"
"/Game/Models/character/character/head.head","0","30","6","1","89.422455","0","158"
"/Game/Models/waterFilter/texture/plastic.plastic","0","26","3","1","193.920395","0","134"
"/Game/Models/waterFilter/texture/filter.filter","0","18","3","1","49.808979","0","62"
"/Game/Models/tvstand/texture/TVbody.TVbody","0","18","1","1","48.480545","0","90"
"/Game/Models/tvstand/texture/TVscreen.TVscreen","0","18","1","1","43.080761","0","78"
"/Game/Models/tvstand/texture/handles.handles","0","18","2","1","46.505211","0","93"
"/Game/Models/tvstand/texture/standBody.standBody","0","18","10","1","58.237083","0","49"
"/Game/Models/character/hair_color.hair_color","0","63","8","1","176.612350","0","799"
"/Game/Models/sink/texture/sinkHandle.sinkHandle","0","18","4","1","59.705704","0","107"
"/Game/Models/sink/texture/sinkDrawers.sinkDrawers","0","18","1","1","47.685154","0","107"
"/Game/Models/still/texture/still.still","0","18","1","1","47.194530","0","103"
"/Game/Models/table/table_material.table_material","0","18","6","1","50.581322","0","104"
"/Game/Models/rug/rug-texture/rug-material.rug-material","0","18","1","1","45.173237","0","78"
"/Game/Models/sink/texture/Drain.Drain","0","18","4","1","50.002373","0","96"
"/Game/Models/post/texture/post5.post5","0","18","1","1","47.793343","0","75"
"/Game/Models/baseboards/baseboards.baseboards","0","18","2","1","44.142273","0","76"
"/Game/Models/bed/bed_1/bedframe.bedframe","0","18","5","1","42.797199","0","53"
"/Game/Models/post/texture/post3.post3","0","18","2","1","53.246109","0","108"
"/Game/Models/post/texture/post4.post4","0","18","10","1","48.705730","0","90"
"/Game/Models/post/texture/post2.post2","0","18","8","1","57.150639","0","93"
"/Game/Models/plushies/texture/heart.heart","0","18","2","1","54.077419","0","102"
"/Game/Models/plushies/texture/chick.chick","0","18","4","1","52.643810","0","75"
"/Game/Models/plushies/texture/BlueStuffie.BlueStuffie","0","18","3","1","49.873184","0","67"
"/Game/Models/bed/bed_1/mattress.mattress","0","30","3","1","74.990082","0","223"
"/Game/Models/plushies/texture/BearBody.BearBody","0","18","3","1","64.223526","0","119"
"/Game/Models/plushies/texture/BearPaws.BearPaws","0","18","9","1","63.986103","0","81"
"/Game/Models/plant/pot.pot","0","18","4","1","59.799610","0","92"
"/Game/Models/plushies/texture/BearEars.BearEars","0","18","7","1","51.123802","0","84"
"/Game/Models/bed/bed_1/pillows.pillows","0","18","2","1","58.492832","0","51"
"/Game/Models/mug/texture/lightgreen/lightgreenmug.lightgreenmug","0","18","11","1","48.948463","0","52"
"/Game/Models/mug/texture/red/redmug.redmug","0","18","1","1","47.198441","0","109"
"/Game/Models/Bedroom/bedroom/materials/wall.wall","0","18","4","1","43.696960","0","67"
"/Game/Models/mug/texture/pink/pinkmug.pinkmug","0","18","5","1","47.478542","0","98"
"/Game/Models/mug/texture/blue/bluemug.bluemug","0","18","5","1","51.673092","0","100"
"/Game/Models/mug/texture/green/greenmug.greenmug","0","18","2","1","51.418316","0","66"
"/Game/Models/Bedroom/bookshelf/textures/bookshelf.bookshelf","0","18","5","1","54.191284","0","66"
"/Game/Models/microwave/texture/plastic.plastic","0","18","4","1","52.312370","0","76"
"/Game/Models/book/texture/book3.book3","0","18","9","1","48.489117","0","118"
"/Game/Models/lampshort/texture/lampcover.lampcover","0","18","8","1","52.664654","0","95"
"/Game/Models/game_controler/texture/videogame_controler_triggers.videogame_controler_triggers","0","18","8","1","56.912724","0","94"
"/Game/Models/game_controler/texture/videogame_controler_body.videogame_controler_body","0","18","1","1","53.522758","0","78"
"/Game/Models/game_package/textures/game2.game2","0","18","1","1","55.733589","0","91"
"/Game/Models/game_package/textures/game_package.game_package","0","18","1","1","47.376514","0","86"
"/Game/Models/laptop/Textures/laptop.laptop","0","18","1","1","45.240299","0","75"
"/Game/Models/microwave/texture/glass.glass","0","18","3","1","46.130939","0","78"
"/Game/Models/microwave/texture/metal.metal","0","18","7","1","52.064064","0","89"
"/Game/Models/fridge/fridge_material-rubber.fridge_material-rubber","0","18","3","1","57.367401","0","78"
"/Game/Models/game_console/texture/game_console.game_console","0","18","8","1","54.340317","0","86"
"/Game/Models/fridge/fridge_material-metal.fridge_material-metal","0","18","1","1","57.491566","0","76"
"/Game/Models/book/texture/book4.book4","0","18","5","1","58.957466","0","49"
"/Game/Models/book/texture/bookcCover.bookcCover","0","18","5","1","52.086391","0","62"
"/Game/Models/dresser/dresser_textures/dresser_handles.dresser_handles","0","18","6","1","51.818615","0","101"
"/Game/Models/book/texture/bookCover2.bookCover2","0","18","1","1","53.123798","0","54"
"/Game/Models/fridge/fridge_material-plastic.fridge_material-plastic","0","18","18","1","53.620892","0","33"
"/Game/Models/dinningchair/NewMaterial1.NewMaterial1","0","18","1","1","49.256393","0","129"
"/Game/Models/dinningchair/seatmat.seatmat","0","18","1","1","48.642719","0","124"
"/Game/Models/dish/texture/plate.plate","0","18","1","1","53.033218","0","119"
"/Game/Models/drawers/texture/base.base","0","18","1","1","68.286797","0","94"
"/Game/Models/dresser/dresser_textures/dresser.dresser","0","18","1","1","52.574375","0","84"
"/Game/Models/floor_2/floor.floor","0","30","5","1","108.113251","0","292"
"/Game/Models/book/texture/bookPages.bookPages","0","18","7","1","72.650177","0","90"
"/Game/Models/dinningchair/horizmat.horizmat","0","18","1","1","64.799095","0","77"
"/Game/Models/dinningchair/NewMaterial.NewMaterial","0","18","5","1","75.639557","0","48"
"/Game/Models/book/texture/bookPages2.bookPages2","0","18","4","1","75.263184","0","60"
"/Game/Models/deskchair/chair_texture/chair_cushion.chair_cushion","0","18","4","1","60.145081","0","70"
"/Game/Models/deskchair/chair_texture/chair_wood.chair_wood","0","18","5","1","55.372566","0","50"
"/Game/Models/calender/texture/calender.calender","0","18","9","1","62.946980","0","48"
"/Game/Models/cordrolled/texture/body.body","0","18","9","1","51.231712","0","50"
"/Game/Models/couch/couch_material.couch_material","0","18","4","1","49.073185","0","61"
"/Game/Models/desk/desk_texture/desk_handles.desk_handles","0","18","4","1","48.073631","0","102"
"/Game/Models/desk/desk_texture/desk_top.desk_top","0","18","3","1","43.575096","0","93"
"/Game/Models/desk/desk_texture/desk_wood.desk_wood","0","18","3","1","50.382156","0","72"
"/Game/Models/character/head.head","49","30","2","1","73.885727","0","142"
"/Game/Models/character/jacket.jacket","49","30","1","1","66.480797","0","420"
"/Game/Models/character/r_hand.r_hand","49","30","1","1","83.563583","0","494"
"/Game/Models/character/hair_color.hair_color","49","63","1","1","148.687119","0","1859"
"/Game/Models/baseboards/baseboards.baseboards","49","18","1","1","49.729122","0","182"
"/Game/Models/bed/bed_1/bedframe.bedframe","49","18","1","1","42.801132","0","172"
"/Game/Models/bed/bed_1/mattress.mattress","49","32","1","1","54.282974","0","537"
"/Game/Models/bed/bed_1/pillows.pillows","49","18","1","1","47.451134","0","165"
"/Game/Models/Bedroom/bedroom/materials/wall.wall","49","18","1","1","56.159958","0","117"
"/Game/Models/Bedroom/bookshelf/textures/bookshelf.bookshelf","49","18","1","1","44.760582","0","158"
"/Game/Models/book/texture/book3.book3","49","18","1","1","38.995964","0","188"
"/Game/Models/book/texture/book4.book4","49","18","1","1","45.139477","0","165"
"/Game/Models/book/texture/bookcCover.bookcCover","49","18","1","1","39.596741","0","188"
"/Game/Models/book/texture/bookCover2.bookCover2","49","18","1","1","47.430080","0","169"
"/Game/Models/book/texture/bookPages.bookPages","49","18","1","1","45.179245","0","159"
"/Game/Models/book/texture/bookPages2.bookPages2","49","18","1","1","39.926098","0","160"
"/Game/Models/calender/texture/calender.calender","49","18","1","1","46.469315","0","177"
"/Game/Models/cordrolled/texture/body.body","49","18","1","1","57.367924","0","188"
"/Game/Models/couch/couch_material.couch_material","49","18","1","1","48.809875","0","178"
"/Game/Models/desk/desk_texture/desk_handles.desk_handles","49","18","1","1","43.463276","0","165"
"/Game/Models/desk/desk_texture/desk_top.desk_top","49","18","1","1","37.133198","0","178"
"/Game/Models/desk/desk_texture/desk_wood.desk_wood","49","18","1","1","46.271427","0","163"
"/Game/Models/deskchair/chair_texture/chair_cushion.chair_cushion","49","18","1","1","39.516693","0","119"
"/Game/Models/deskchair/chair_texture/chair_wood.chair_wood","49","18","1","1","37.712326","0","115"
"/Game/Models/dinningchair/horizmat.horizmat","49","18","1","1","39.847038","0","130"
"/Game/Models/dinningchair/NewMaterial.NewMaterial","49","18","1","1","36.032364","0","171"
"/Game/Models/dinningchair/NewMaterial1.NewMaterial1","49","18","1","1","36.830776","0","171"
"/Game/Models/dinningchair/seatmat.seatmat","49","18","1","1","41.324520","0","131"
"/Game/Models/dish/texture/plate.plate","49","18","1","1","34.588673","0","172"
"/Game/Models/drawers/texture/base.base","49","18","1","1","41.301487","0","188"
"/Game/Models/dresser/dresser_textures/dresser.dresser","49","18","1","1","37.964935","0","179"
"/Game/Models/dresser/dresser_textures/dresser_handles.dresser_handles","49","18","5","1","39.146980","0","174"
"/Game/Models/floor_2/floor.floor","49","30","1","1","65.933899","0","381"
"/Game/Models/fridge/fridge_material-metal.fridge_material-metal","49","18","1","1","40.558720","0","119"
"/Game/Models/fridge/fridge_material-plastic.fridge_material-plastic","49","18","1","1","41.068485","0","176"
"/Game/Models/fridge/fridge_material-rubber.fridge_material-rubber","49","18","1","1","38.900009","0","126"
"/Game/Models/game_console/texture/game_console.game_console","49","18","1","1","38.502705","0","172"
"/Game/Models/game_controler/texture/videogame_controler_body.videogame_controler_body","49","18","1","1","38.103466","0","172"
"/Game/Models/game_controler/texture/videogame_controler_triggers.videogame_controler_triggers","49","18","1","1","40.317272","0","188"
"/Game/Models/game_package/textures/game2.game2","49","18","1","1","37.220413","0","159"
"/Game/Models/game_package/textures/game_package.game_package","49","18","1","1","40.119102","0","188"
"/Game/Models/lampshort/texture/lampcover.lampcover","49","18","1","1","47.536011","0","178"
"/Game/Models/laptop/Textures/laptop.laptop","49","18","1","1","43.315914","0","162"
"/Game/Models/microwave/texture/glass.glass","49","18","1","1","39.126534","0","167"
"/Game/Models/microwave/texture/metal.metal","49","18","1","1","45.294647","0","188"
"/Game/Models/microwave/texture/plastic.plastic","49","18","1","1","37.787312","0","151"
"/Game/Models/mug/texture/blue/bluemug.bluemug","49","18","1","1","37.923882","0","172"
"/Game/Models/mug/texture/green/greenmug.greenmug","49","18","1","1","41.712837","0","158"
"/Game/Models/mug/texture/lightgreen/lightgreenmug.lightgreenmug","49","18","1","1","43.136333","0","188"
"/Game/Models/mug/texture/pink/pinkmug.pinkmug","49","18","1","1","35.946095","0","164"
"/Game/Models/mug/texture/red/redmug.redmug","49","18","1","1","41.597912","0","158"
"/Game/Models/plant/pot.pot","49","18","1","1","35.164600","0","168"
"/Game/Models/plushies/texture/BearBody.BearBody","49","18","1","1","35.425690","0","168"
"/Game/Models/plushies/texture/BearEars.BearEars","49","18","1","1","35.315422","0","162"
"/Game/Models/plushies/texture/BearPaws.BearPaws","49","18","1","1","36.379875","0","146"
"/Game/Models/plushies/texture/BlueStuffie.BlueStuffie","49","18","1","1","35.434994","0","128"
"/Game/Models/plushies/texture/chick.chick","49","18","1","1","41.234699","0","153"
"/Game/Models/plushies/texture/heart.heart","49","18","1","1","41.187630","0","188"
"/Game/Models/post/texture/post2.post2","49","18","1","1","37.962257","0","173"
"/Game/Models/post/texture/post3.post3","49","18","1","1","35.633659","0","155"
"/Game/Models/post/texture/post4.post4","49","18","1","1","39.091923","0","158"
"/Game/Models/post/texture/post5.post5","49","18","1","1","38.459423","0","110"
"/Game/Models/rug/rug-texture/rug-material.rug-material","49","18","1","1","41.875263","0","133"
"/Game/Models/sink/texture/Drain.Drain","49","18","1","1","45.009327","0","171"
"/Game/Models/sink/texture/sinkDrawers.sinkDrawers","49","18","1","1","39.407997","0","172"
"/Game/Models/sink/texture/sinkHandle.sinkHandle","49","18","1","1","40.460258","0","148"
"/Game/Models/still/texture/still.still","49","18","1","1","41.593281","0","180"
"/Game/Models/table/table_material.table_material","49","18","1","1","42.174774","0","163"
"/Game/Models/tvstand/texture/handles.handles","49","18","1","1","37.608425","0","123"
"/Game/Models/tvstand/texture/standBody.standBody","49","18","1","1","37.412857","0","115"
"/Game/Models/tvstand/texture/TVbody.TVbody","49","18","1","1","37.216713","0","165"
"/Game/Models/tvstand/texture/TVscreen.TVscreen","49","18","1","1","35.931229","0","141"
"/Game/Models/waterFilter/texture/filter.filter","49","18","1","1","39.598717","0","172"
"/Game/Models/waterFilter/texture/plastic.plastic","49","26","1","1","66.501274","0","330"
"/Game/Models/character/character/hand.hand","49","30","1","1","60.926769","0","346"
"/Game/Models/character/character/head.head","49","30","1","1","59.577820","0","274"
"/Game/Models/character/character/jacket.jacket","49","30","1","1","62.322918","0","281"
"/Game/Models/LightSwitch_Switch/Textures/LightSwitch_Switch.LightSwitch_Switch","49","18","1","1","34.846008","0","90"
"/Game/Models/LightSwitchBase/Textures/lightSwitchBase.lightSwitchBase","49","18","1","1","33.598312","0","121"
"/Game/Models/LightSwitchBase/Textures/lightSwitchBase_screw.lightSwitchBase_screw","49","18","1","1","38.907879","0","113"
"/Game/Models/recycle/texture/recycleBody.recycleBody","49","18","1","1","31.840031","0","119"
"/Game/Models/recycle/texture/recycleLid.recycleLid","49","18","1","1","37.735123","0","53"
"/Game/Models/recycle/texture/recycleswing.recycleswing","49","18","5","1","36.787956","0","47"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","6","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","33","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","0","69","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","22","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","48","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","34","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","18","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","0","110","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","0","69","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","16","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","6","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","49","0","30","1","0.000000","0","0"
"/Game/Models/dvd_player/texture/dvd_player.dvd_player","49","0","18","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","0","30","1","0.000000","0","0"
"/Game/Models/character/scalp1.scalp1","49","0","30","1","0.000000","0","0"
"/Game/Models/character/l_hand.l_hand","49","0","30","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","10","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","63","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","63","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","63","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","10","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","74","6","0.000000","0","6"
